bandit,instance,reward,timeout,seed,-a,Result,bestObj,solOverTime,integralPrimalGap
ppo,examples/pdptw/pdptw_100/lc207.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc207 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735091502796580,======,7016301.0,[(t:4.925-step:204-v:2062.47)-(t:4.943-step:205-v:2061.325)-(t:4.965-step:206-v:1956.306)-(t:4.977-step:207-v:1955.414)],630.716
ppo,examples/pdptw/pdptw_100/lc107.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc107 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735004124055016,======,11871871.0,[(t:6.704-step:191-v:1491.928)-(t:15.976-step:467-v:1136.87)-(t:17.944-step:518-v:1070.832)-(t:18.024-step:519-v:1064.977)-(t:18.063-step:520-v:1063.896)-(t:18.136-step:521-v:1063.025)-(t:20.804-step:590-v:1004.55)-(t:20.925-step:591-v:945.216)-(t:28.094-step:776-v:880.257)-(t:28.131-step:777-v:871.871)],55.824
ppo,examples/pdptw/pdptw_100/lc109.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc109 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735007646398927,======,12639732.0,[(t:5.736-step:145-v:2204.03)-(t:5.762-step:146-v:2130.218)-(t:6.511-step:162-v:1985.462)-(t:8.373-step:210-v:1897.978)-(t:8.391-step:211-v:1893.204)-(t:10.225-step:237-v:1699.568)-(t:10.247-step:238-v:1696.397)-(t:10.292-step:239-v:1695.186)-(t:102.665-step:2785-v:1639.732)],356.605
ppo,examples/pdptw/pdptw_100/lc208.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc208 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735095338131987,======,6594486.0,[(t:5.434-step:217-v:2177.913)-(t:5.481-step:218-v:2162.335)-(t:32.610-step:1351-v:1594.486)],572.564
ppo,examples/pdptw/pdptw_100/lr109.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr109 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735135401291169,======,16589756.0,[(t:5.010-step:144-v:1927.883)-(t:7.942-step:200-v:1909.303)-(t:9.423-step:222-v:1740.486)-(t:10.168-step:246-v:1684.044)-(t:10.186-step:247-v:1683.957)-(t:10.212-step:248-v:1663.222)-(t:10.296-step:249-v:1660.397)-(t:11.995-step:301-v:1658.631)-(t:12.099-step:302-v:1655.821)-(t:12.142-step:303-v:1655.002)-(t:12.323-step:310-v:1581.377)-(t:12.347-step:311-v:1580.231)-(t:12.396-step:312-v:1562.079)-(t:12.694-step:313-v:1560.333)-(t:13.096-step:324-v:1557.173)],205.963
ppo,examples/pdptw/pdptw_100/lr207.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr207 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735219118081934,======,58003967001.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr206.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr206 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735173723459314,======,7268176.0,[(t:4.831-step:186-v:2379.437)-(t:14.437-step:591-v:2346.571)-(t:14.449-step:592-v:2343.095)-(t:14.462-step:593-v:2337.568)-(t:14.476-step:594-v:2327.703)-(t:14.502-step:595-v:2313.146)-(t:14.534-step:596-v:2310.927)-(t:16.494-step:672-v:2283.491)-(t:16.663-step:673-v:2268.051)-(t:16.689-step:674-v:2267.715)-(t:38.330-step:1385-v:2205.828)],522.514
ppo,examples/pdptw/pdptw_100/lr208.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr208 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735228719558879,======,6388218.0,[(t:15.645-step:702-v:2388.218)],627.886
ppo,examples/pdptw/pdptw_100/lr209.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr209 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735230807783709,======,7115354.0,[(t:4.283-step:149-v:2546.022)-(t:5.152-step:178-v:2453.601)-(t:5.171-step:179-v:2448.712)-(t:7.813-step:280-v:2321.836)-(t:7.829-step:281-v:2301.492)-(t:7.845-step:282-v:2293.88)-(t:7.894-step:283-v:2285.417)-(t:20.111-step:690-v:2272.025)-(t:23.262-step:785-v:2155.554)-(t:23.444-step:786-v:2117.966)-(t:23.571-step:787-v:2115.354)],506.679
ppo,examples/pdptw/pdptw_100/lr111.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr111 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735164637086632,======,16580725.0,[(t:6.047-step:179-v:1780.685)-(t:6.070-step:180-v:1769.441)-(t:6.087-step:181-v:1762.068)-(t:6.115-step:182-v:1730.607)-(t:9.622-step:236-v:1627.627)-(t:9.638-step:237-v:1625.0)-(t:9.677-step:238-v:1619.154)-(t:10.468-step:253-v:1592.214)-(t:30.929-step:704-v:1580.964)-(t:30.947-step:705-v:1580.725)],273.216
ppo,examples/pdptw/pdptw_100/lr211.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr211 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735268612000058,======,7117176.0,[(t:23.209-step:775-v:2342.867)-(t:25.023-step:798-v:2331.695)-(t:25.042-step:799-v:2265.859)-(t:26.149-step:822-v:2118.663)-(t:26.162-step:823-v:2117.176)],522.617
ppo,examples/pdptw/pdptw_100/lr210.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr210 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735261479990138,======,8304033.0,[(t:4.780-step:208-v:2381.184)-(t:4.830-step:209-v:2374.909)-(t:5.056-step:214-v:2363.49)-(t:5.190-step:215-v:2354.069)-(t:5.374-step:216-v:2351.854)-(t:7.961-step:350-v:2315.357)-(t:12.003-step:504-v:2312.38)-(t:12.037-step:505-v:2304.033)],525.394
ppo,examples/pdptw/pdptw_100/lr110.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr110 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735149804149330,======,15420677.0,[(t:5.456-step:155-v:1747.502)-(t:5.800-step:167-v:1644.303)-(t:5.815-step:168-v:1619.14)-(t:5.834-step:169-v:1614.181)-(t:5.919-step:170-v:1609.156)-(t:36.656-step:930-v:1569.905)-(t:36.665-step:931-v:1569.184)-(t:36.695-step:932-v:1556.614)-(t:36.714-step:933-v:1551.706)-(t:36.781-step:934-v:1544.611)-(t:37.064-step:945-v:1438.498)-(t:37.115-step:946-v:1420.677)],173.034
ppo,examples/pdptw/pdptw_100/lrc105.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc105 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735275200210473,======,18915922.0,[(t:5.420-step:158-v:2382.937)-(t:5.455-step:159-v:2379.973)-(t:5.495-step:160-v:2377.346)-(t:5.544-step:161-v:2341.714)-(t:5.573-step:162-v:2339.797)-(t:5.605-step:163-v:2334.135)-(t:5.639-step:164-v:2332.234)-(t:5.653-step:165-v:2330.321)-(t:5.865-step:173-v:2319.289)-(t:5.879-step:174-v:2319.051)-(t:5.896-step:175-v:2317.546)-(t:5.923-step:176-v:2315.3)-(t:6.555-step:202-v:2169.009)-(t:6.642-step:203-v:2166.045)-(t:14.392-step:386-v:1940.034)-(t:14.415-step:387-v:1935.759)-(t:46.059-step:1103-v:1919.979)-(t:46.108-step:1104-v:1915.922)],136.587
ppo,examples/pdptw/pdptw_100/lrc106.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc106 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735325338414451,======,17825182.0,[(t:4.912-step:132-v:2148.083)-(t:4.951-step:133-v:2140.091)-(t:8.308-step:231-v:2130.642)-(t:8.624-step:239-v:2122.784)-(t:8.676-step:240-v:2077.335)-(t:8.724-step:241-v:2063.567)-(t:8.739-step:242-v:2063.206)-(t:8.939-step:243-v:2045.785)-(t:18.773-step:481-v:1925.972)-(t:18.849-step:482-v:1925.225)-(t:18.870-step:483-v:1899.317)-(t:19.345-step:500-v:1882.289)-(t:19.353-step:501-v:1878.512)-(t:19.363-step:502-v:1872.1)-(t:19.423-step:503-v:1870.715)-(t:19.462-step:504-v:1855.293)-(t:22.514-step:584-v:1845.857)-(t:23.188-step:598-v:1825.182)],202.646
ppo,examples/pdptw/pdptw_100/lr108.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr108 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735129959203352,======,14486765.0,[(t:4.614-step:152-v:1740.25)-(t:4.632-step:153-v:1735.995)-(t:4.730-step:154-v:1733.756)-(t:4.761-step:155-v:1725.947)-(t:4.787-step:156-v:1724.77)-(t:4.813-step:157-v:1718.546)-(t:4.888-step:158-v:1716.625)-(t:4.903-step:159-v:1713.126)-(t:8.171-step:254-v:1681.793)-(t:8.221-step:255-v:1680.341)-(t:8.273-step:256-v:1679.27)-(t:8.348-step:257-v:1638.698)-(t:8.432-step:258-v:1603.6)-(t:8.960-step:271-v:1566.623)-(t:9.073-step:272-v:1565.628)-(t:9.110-step:273-v:1556.884)-(t:16.413-step:452-v:1504.987)-(t:87.053-step:2422-v:1495.807)-(t:87.072-step:2423-v:1491.583)-(t:87.115-step:2424-v:1486.799)-(t:87.131-step:2425-v:1486.765)],317.578
ppo,examples/pdptw/pdptw_100/lr112.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr112 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735168567641438,======,14579637.0,[(t:5.168-step:144-v:1847.259)-(t:5.983-step:157-v:1836.507)-(t:6.722-step:175-v:1777.997)-(t:6.741-step:176-v:1771.417)-(t:10.076-step:224-v:1726.578)-(t:10.089-step:225-v:1723.413)-(t:10.120-step:226-v:1714.75)-(t:10.989-step:242-v:1711.3)-(t:12.480-step:266-v:1692.159)-(t:12.526-step:267-v:1662.961)-(t:21.765-step:466-v:1653.075)-(t:21.798-step:467-v:1652.646)-(t:21.834-step:468-v:1651.23)-(t:21.944-step:469-v:1648.408)-(t:21.958-step:470-v:1643.175)-(t:47.454-step:942-v:1629.481)-(t:83.440-step:1676-v:1622.666)-(t:154.896-step:3060-v:1619.557)-(t:215.986-step:4318-v:1600.568)-(t:216.184-step:4324-v:1579.637)],335.665
ppo,examples/pdptw/pdptw_100/lc108.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc108 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735006667472409,======,12009412.0,[(t:4.897-step:132-v:1899.397)-(t:19.149-step:531-v:1800.344)-(t:36.479-step:1074-v:1727.558)-(t:37.005-step:1089-v:1577.332)-(t:37.110-step:1090-v:1576.348)-(t:38.640-step:1152-v:1535.468)-(t:189.026-step:5644-v:1250.34)-(t:189.079-step:5645-v:1247.954)-(t:189.156-step:5646-v:1238.882)-(t:189.186-step:5647-v:1237.22)-(t:189.265-step:5648-v:1180.598)-(t:189.321-step:5649-v:1176.429)-(t:189.344-step:5650-v:1172.429)-(t:213.436-step:6391-v:1168.505)-(t:213.497-step:6392-v:1087.707)-(t:213.546-step:6393-v:1084.767)-(t:213.574-step:6394-v:1082.486)-(t:213.590-step:6395-v:1018.865)-(t:213.603-step:6396-v:1015.002)-(t:213.617-step:6397-v:1012.616)-(t:213.640-step:6398-v:1010.634)-(t:213.721-step:6399-v:1009.412)],224.495
ppo,examples/pdptw/pdptw_100/lrc108.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc108 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735361426307940,======,15777098.0,[(t:5.355-step:146-v:1991.865)-(t:6.550-step:162-v:1963.157)-(t:7.073-step:179-v:1957.733)-(t:7.095-step:180-v:1930.557)-(t:7.555-step:193-v:1885.035)-(t:9.545-step:241-v:1783.596)-(t:9.571-step:242-v:1777.216)-(t:9.804-step:243-v:1777.098)],322.563
ppo,examples/pdptw/pdptw_100/lrc206.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc206 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735402803077317,======,8392474.0,[(t:6.277-step:222-v:2805.637)-(t:6.299-step:223-v:2798.236)-(t:8.561-step:304-v:2748.094)-(t:9.380-step:328-v:2725.112)-(t:9.458-step:329-v:2723.039)-(t:9.490-step:330-v:2713.607)-(t:9.516-step:331-v:2711.178)-(t:9.540-step:332-v:2697.803)-(t:9.568-step:333-v:2695.643)-(t:22.764-step:718-v:2392.474)],467.979
ppo,examples/pdptw/pdptw_100/lrc208.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc208 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735456023534773,======,7372427.0,[(t:6.035-step:214-v:2622.61)-(t:19.562-step:687-v:2584.976)-(t:21.346-step:717-v:2480.386)-(t:22.342-step:730-v:2441.717)-(t:22.361-step:731-v:2377.732)-(t:22.369-step:732-v:2374.921)-(t:22.377-step:733-v:2372.427)],579.2
ppo,examples/pdptw/pdptw_100/lrc207.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc207 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735437836221952,======,7532864.0,[(t:9.423-step:323-v:2941.226)-(t:9.547-step:324-v:2915.822)-(t:9.560-step:325-v:2911.972)-(t:15.817-step:612-v:2864.285)-(t:16.013-step:623-v:2744.267)-(t:16.025-step:624-v:2737.325)-(t:17.263-step:670-v:2720.282)-(t:17.281-step:671-v:2719.336)-(t:17.319-step:672-v:2717.529)-(t:24.242-step:823-v:2537.375)-(t:24.264-step:824-v:2535.393)-(t:24.292-step:825-v:2532.864)],527.171
ppo,examples/pdptw/pdptw_100/lr107.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr107 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735108101409404,======,15466229.0,[(t:6.228-step:149-v:2086.83)-(t:6.251-step:150-v:2084.679)-(t:6.355-step:151-v:2081.022)-(t:6.660-step:164-v:1981.795)-(t:6.678-step:165-v:1979.917)-(t:6.726-step:166-v:1968.171)-(t:6.764-step:167-v:1952.107)-(t:6.803-step:168-v:1946.237)-(t:6.864-step:169-v:1926.692)-(t:6.908-step:170-v:1916.734)-(t:6.932-step:171-v:1914.433)-(t:7.285-step:180-v:1894.923)-(t:7.306-step:181-v:1891.411)-(t:7.328-step:182-v:1882.927)-(t:7.357-step:183-v:1862.572)-(t:7.415-step:184-v:1847.594)-(t:9.995-step:221-v:1837.992)-(t:11.743-step:247-v:1805.954)-(t:16.799-step:291-v:1805.121)-(t:17.011-step:306-v:1796.435)-(t:17.103-step:307-v:1792.039)-(t:17.133-step:308-v:1750.859)-(t:17.680-step:326-v:1729.335)-(t:17.698-step:327-v:1725.776)-(t:17.713-step:328-v:1722.592)-(t:17.796-step:329-v:1718.728)-(t:25.837-step:470-v:1676.455)-(t:25.883-step:471-v:1662.908)-(t:27.349-step:498-v:1602.463)-(t:31.769-step:599-v:1539.0)-(t:32.914-step:633-v:1525.949)-(t:32.962-step:634-v:1505.194)-(t:138.050-step:3727-v:1467.276)-(t:259.335-step:6602-v:1466.229)],227.815
ppo,examples/pdptw/pdptw_100/lrc205.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc205 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735390814037510,======,8512824.0,[(t:6.022-step:214-v:2702.481)-(t:12.230-step:385-v:2498.367)-(t:12.257-step:386-v:2488.392)-(t:18.736-step:544-v:2465.23)-(t:18.748-step:545-v:2464.092)-(t:19.424-step:565-v:2391.385)-(t:19.450-step:566-v:2381.837)-(t:19.463-step:567-v:2381.186)-(t:19.494-step:568-v:2380.542)],411.549
ppo,examples/pdptw/pdptw_400/LC1_4_8.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_4_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735480413059288,======,314018687237.0,[],900.0
ppo,examples/pdptw/pdptw_400/LC1_4_10.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_4_10 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735512486101662,======,298017495326.0,[],900.0
ppo,examples/pdptw/pdptw_400/LC2_4_6.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_4_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735526213150052,======,288011777349.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc107.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc107 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735332160854299,======,15600639.0,[(t:6.779-step:161-v:1969.835)-(t:6.832-step:162-v:1967.023)-(t:6.873-step:163-v:1956.565)-(t:6.911-step:164-v:1955.791)-(t:6.950-step:165-v:1951.911)-(t:6.997-step:166-v:1951.116)-(t:7.013-step:167-v:1950.829)-(t:7.099-step:168-v:1950.07)-(t:7.140-step:169-v:1895.15)-(t:10.439-step:234-v:1881.07)-(t:10.466-step:235-v:1876.13)-(t:10.482-step:236-v:1875.058)-(t:10.501-step:237-v:1872.236)-(t:19.537-step:419-v:1854.786)-(t:19.561-step:420-v:1849.102)-(t:20.130-step:427-v:1831.548)-(t:20.153-step:428-v:1825.542)-(t:20.790-step:443-v:1623.474)-(t:20.865-step:444-v:1611.307)-(t:83.483-step:1798-v:1608.405)-(t:83.561-step:1799-v:1603.116)-(t:141.336-step:2989-v:1600.639)],215.504
ppo,examples/pdptw/pdptw_400/LC1_4_7.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_4_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735462044450292,======,356009988544.0,[],900.0
ppo,examples/pdptw/pdptw_400/LC2_4_7.txt,r3,900,6,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=6 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_4_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1735546958599167,======,276012063800.0,[],900.0
